"ID","LEVEL","SCORE","KILLDEATH","WINRATIO","PLAYTIME","MOST1","tear","attack","defence","charge","support","group","heaven"
"Kim",336,1255,1.68,54,6,"Reinhardt","bronze",0,0,1,0,"charge","no"
"¿ë»ç",465,1255,2.16,39,6,"Junkrat","bronze",0,1,0,0,"defence","no"
"ÇĞÁ¡Æ÷±â",148,1255,2.56,44,6,"Mercy","bronze",0,0,0,1,"support","no"
"¾ß¸¸¿ë»ç",135,1255,2.03,44,6,"Junkrat","bronze",0,1,0,0,"defence","no"
"ÀººûÄÚÄÚº¼",286,1255,2.55,47,6,"D.Va","bronze",0,0,1,0,"charge","no"
"ÀÌ»§ÀÌÁ¦ÀÏÁÁ¾Æ",200,1255,3.27,56,6,"Mercy","bronze",0,0,0,1,"support","no"
"Glucogenesis",169,1255,2.26,53,6,"Soldier: 76","bronze",1,0,0,0,"attack","no"
"ÄáÄáÀÌ",63,1255,2.06,46,6,"Ana","bronze",0,0,0,1,"support","no"
"Á¦°£µÕÀÌ",253,1255,1.45,41,7,"Roadhog","bronze",0,0,1,0,"charge","no"
"½ºÅ¸´Â»ç¶ûÀÌ´Ù",178,1255,1.25,39,7,"Reinhardt","bronze",0,0,1,0,"charge","no"
"¼Ò½Ã¿À¸ŞÀÌ",107,1255,1.89,53,8,"D.Va","bronze",0,0,1,0,"charge","no"
"¹®ÀÚ",202,1255,1.28,34,9,"Mercy","bronze",0,0,0,1,"support","no"
"¼ö¼±È­",201,1255,2.62,67,8,"McCree","bronze",1,0,0,0,"attack","no"
"Player",126,1255,1.37,52,9,"Junkrat","bronze",0,1,0,0,"defence","no"
"ÂŞ¸±",145,1255,1.48,36,9,"Genji","bronze",1,0,0,0,"attack","no"
"¼ÖÁ®",115,1255,2.5,48,10,"Widowmaker","bronze",0,1,0,0,"defence","no"
"·ç½Ã¿ì",233,1255,1.48,40,12,"Junkrat","bronze",0,1,0,0,"defence","no"
"¾Æ¸®",345,1255,2.17,56,14,"McCree","bronze",1,0,0,0,"attack","no"
"ÆÄ±¹ÀÌ´Ù",217,1255,1.69,44,14,"Pharah","bronze",1,0,0,0,"attack","no"
"°öÃ¢",197,1255,2.4,51,15,"McCree","bronze",1,0,0,0,"attack","no"
"½ÂÁØÀÌ",135,1255,2.06,51,16,"Soldier: 76","bronze",1,0,0,0,"attack","no"
"ShiningDrk",117,1255,1.85,44,18,"D.Va","bronze",0,0,1,0,"charge","no"
"¸ğÄ­Ãß",367,1255,1.68,51,16,"Junkrat","bronze",0,1,0,0,"defence","no"
"½öÁö",211,1255,1.95,48,23,"Genji","bronze",1,0,0,0,"attack","no"
"½´·º¿ÕÀÚ",308,1255,2.87,46,23,"Doomfist","bronze",1,0,0,0,"attack","no"
"Ä¿ÁîÇÊµå",732,1255,1.71,49,31,"Lucio","bronze",0,0,0,1,"support","no"
"SunGuard",1011,1255,1.95,50,37,"Mercy","bronze",0,0,0,1,"support","no"
"¹Ì·ù",352,1255,1.93,43,39,"D.Va","bronze",0,0,1,0,"charge","no"
"Sapphire",252,1255,2.42,51,51,"D.Va","bronze",0,0,1,0,"charge","no"
"¸®ºù",268,1254,1.97,52,51,"Mercy","bronze",0,0,0,1,"support","no"
"kkavem",249,1254,1.06,0,1,"Winston","bronze",0,0,1,0,"charge","no"
"JYYOON",185,1254,2.62,33,2,"Mercy","bronze",0,0,0,1,"support","no"
"Jimmy",156,1254,1.65,10,1,"Junkrat","bronze",0,1,0,0,"defence","no"
"¸¶Å°µå",130,1254,1.46,56,1,"Junkrat","bronze",0,1,0,0,"defence","no"
"¿ä¾àÇÏ·¯",129,1254,1.36,70,1,"Soldier: 76","bronze",1,0,0,0,"attack","no"
"suzy",120,1254,2.82,67,1,"D.Va","bronze",0,0,1,0,"charge","no"
"¿¥¾¾´õ¹«Çö",114,1254,0.87,40,1,"Reinhardt","bronze",0,0,1,0,"charge","no"
"steam",314,1254,3.15,60,1,"Zenyatta","bronze",0,0,0,1,"support","no"
"zcbvxn",224,1254,1.65,45,2,"Roadhog","bronze",0,0,1,0,"charge","no"
"kims0407",210,1254,2.56,36,1,"Symmetra","bronze",0,0,0,1,"support","no"
"supreme",240,1254,1.93,45,2,"McCree","bronze",1,0,0,0,"attack","no"
"À±Ä¥¼ö",131,1254,2.69,58,1,"Lucio","bronze",0,0,0,1,"support","no"
"¹ã±î¸¶±Í",78,1254,2.46,55,2,"D.Va","bronze",0,0,1,0,"charge","no"
"ÇÏÃ÷",223,1254,1.62,23,2,"Soldier: 76","bronze",1,0,0,0,"attack","no"
"MOKJEONGHEYK",190,1254,1.79,29,2,"Junkrat","bronze",0,1,0,0,"defence","no"
"¼ÖÁ®",171,1254,2.47,64,2,"Junkrat","bronze",0,1,0,0,"defence","no"
"Çõ¸í´Ü",311,1254,1.78,40,2,"D.Va","bronze",0,0,1,0,"charge","no"
"Ãµ»ç¾À",140,1254,2.95,60,3,"Soldier: 76","bronze",1,0,0,0,"attack","no"
"yuns",120,1254,2.27,63,2,"Genji","bronze",1,0,0,0,"attack","no"
"ºíÇÎ",249,1254,0.36,27,3,"Lucio","bronze",0,0,0,1,"support","no"
"¸ğµ¥Ä¿ÇÉ¸ğÄ«",85,1254,3.09,38,2,"D.Va","bronze",0,0,1,0,"charge","no"
"°Å¸¸",47,1254,1.86,29,2,"Reinhardt","bronze",0,0,1,0,"charge","no"
"¿¡ÀÓÇÙ¾Æ´Õ´Ï´Ù",430,1254,1.61,25,2,"Genji","bronze",1,0,0,0,"attack","no"
"³¯°³ÆÄ´Â¼Ò³â",350,1254,2.27,44,3,"Ana","bronze",0,0,0,1,"support","no"
"¼û°ÜÁø¿ÀÂ¡¾î",235,1254,2.63,56,3,"Pharah","bronze",1,0,0,0,"attack","no"
"À±ÇÏ",176,1254,1.48,50,3,"Zarya","bronze",0,0,1,0,"charge","no"
"ÀÌ°¡Åº",170,1254,1.23,44,2,"Reaper","bronze",1,0,0,0,"attack","no"
"awd",99,1254,2.05,50,2,"D.Va","bronze",0,0,1,0,"charge","no"
"´ÙÀÎ°øÁÖÂ¯",100,1254,1.88,69,2,"Reinhardt","bronze",0,0,1,0,"charge","no"
"¿õÀÌ¾Æºü",54,1254,3.32,42,3,"Lucio","bronze",0,0,0,1,"support","no"
"¸Æ¾ÈÁÖ¸éÇÑÁ¶",78,1254,0.69,47,4,"Mercy","bronze",0,0,0,1,"support","no"
"POTG",432,1254,1.48,32,3,"Reinhardt","bronze",0,0,1,0,"charge","no"
"imagination",211,1254,1.92,39,3,"McCree","bronze",1,0,0,0,"attack","no"
"Çü±¤Ææ",126,1254,1.82,29,3,"Zarya","bronze",0,0,1,0,"charge","no"
"POTG",432,1254,0.69,32,3,"Symmetra","bronze",0,0,0,1,"support","no"
"imagination",211,1254,1.48,39,3,"Winston","bronze",0,0,1,0,"charge","no"
"Çü±¤Ææ",126,1254,1.92,29,3,"Ana","bronze",0,0,0,1,"support","no"
"JIN",70,1254,1.82,42,3,"Genji","bronze",1,0,0,0,"attack","no"
"¾¾µ­Â¬»õ",457,1254,2,42,4,"Junkrat","bronze",0,1,0,0,"defence","no"
"À¯ÅÙ",250,1254,1.44,57,4,"Reinhardt","bronze",0,0,1,0,"charge","no"
"½Ã·Î",118,1254,2.51,38,4,"Hanzo","bronze",0,1,0,0,"defence","no"
"¶Ê¸®",65,1254,1.73,48,4,"Mei","bronze",0,1,0,0,"defence","no"
"ÁöÃ¢¿í",222,1254,1.83,40,4,"Reinhardt","bronze",0,0,1,0,"charge","no"
"¸Ø¹³¹Ì¸Ø¸Ø",152,1254,1.3,65,4,"D.Va","bronze",0,0,1,0,"charge","no"
"°«¿Àºê¿ö",200,1254,3.8,52,4,"Reinhardt","bronze",0,0,1,0,"charge","no"
"blackT1",101,1254,0.61,56,5,"Orisa","bronze",0,0,1,0,"charge","no"
"¸¸¹«¹æÀÀ¿À",68,1254,2.41,52,5,"Genji","bronze",1,0,0,0,"attack","no"
"RedAed",86,1254,2.49,34,4,"Zenyatta","bronze",0,0,0,1,"support","no"
"¿·Áı´©³ª¶û892",84,1254,1.89,60,5,"D.Va","bronze",0,0,1,0,"charge","no"
"°«ÀçÇö",61,1254,2.15,41,4,"Lucio","bronze",0,0,0,1,"support","no"
"¹ĞÅ°¼Ò´Ù",363,1254,2,50,5,"Reinhardt","bronze",0,0,1,0,"charge","no"
"VETEMENTS",146,1254,1.19,48,4,"Hanzo","bronze",0,1,0,0,"defence","no"
"Æ®·Ñ¸ŞÀÌÄ¿",207,1254,1.89,40,5,"Reaper","bronze",1,0,0,0,"attack","no"
"ÂøÇÑ¿ìÁßÀÌ",195,1254,2.12,50,6,"Ana","bronze",0,0,0,1,"support","no"
"ÇÒ¸Ó´Ï",131,1254,2.43,52,6,"Junkrat","bronze",0,1,0,0,"defence","no"
"¿µ¿õ",240,1254,1.83,38,5,"D.Va","bronze",0,0,1,0,"charge","no"
"¹Ú½ºÆ¼¿Â",194,1254,2.23,55,5,"Genji","bronze",1,0,0,0,"attack","no"
"»§»§",147,1254,1.6,41,6,"Pharah","bronze",1,0,0,0,"attack","no"
"³»°¡Á¦ÀÏÁ©³ª°¡",253,1254,1.73,49,6,"Soldier: 76","bronze",1,0,0,0,"attack","no"
"ÀÎ°£¼º±â»ç",198,1254,0.84,46,5,"D.Va","bronze",0,0,1,0,"charge","no"
"¸¸µÎ",187,1254,2.03,53,6,"Zarya","bronze",0,0,1,0,"charge","no"
"¸ğµ¶",325,1254,1.44,45,7,"Lucio","bronze",0,0,0,1,"support","no"
"°íµùÇÏ¸£Æ®",170,1254,1.65,53,6,"Lucio","bronze",0,0,0,1,"support","no"
"Á¶¼±",158,1254,0.72,55,7,"Junkrat","bronze",0,1,0,0,"defence","no"
"Æ®·Ñ»ç³É²Û",188,1254,2.44,55,7,"Mercy","bronze",0,0,0,1,"support","no"
"WCknight59",148,1254,1.64,50,8,"Genji","bronze",1,0,0,0,"attack","no"
"·Ñ¸µÆäÀÌÆÛ",217,1254,2.32,52,9,"Pharah","bronze",1,0,0,0,"attack","no"
"speedly5",45,1254,2.06,51,9,"Reinhardt","bronze",0,0,1,0,"charge","no"
"´ıº­",313,1254,2.15,30,10,"Zenyatta","bronze",0,0,0,1,"support","no"
"ÅÂÀÏ¾¾",264,1254,1.61,43,9,"Ana","bronze",0,0,0,1,"support","no"
"ÇÏÇÏÀÌ¾î",156,1254,1.53,44,10,"Junkrat","bronze",0,1,0,0,"defence","no"
"¹ÙÅ°",471,1254,1.99,48,10,"Zarya","bronze",0,0,1,0,"charge","no"
"ÅëÅ°",217,1254,1.9,31,11,"Zenyatta","bronze",0,0,0,1,"support","no"
"°ÕÁö±Ãµ­ÀÌ",206,1254,2.47,54,12,"Pharah","bronze",1,0,0,0,"attack","no"
"±İÁøÀºÁøµ¿Áø",136,1254,2.73,51,12,"Zarya","bronze",0,0,1,0,"charge","no"
"È÷¹Ù¸°",81,1254,2.5,58,13,"Reinhardt","bronze",0,0,1,0,"charge","no"
"…³²ó´Ì",159,1254,1.71,55,15,"Junkrat","bronze",0,1,0,0,"defence","no"
"ABCweapons",191,1254,2.44,34,20,"Ana","bronze",0,0,0,1,"support","no"
"CROWN",606,1254,7.06,36,26,"Genji","bronze",1,0,0,0,"attack","no"
"°ÕÁöÃæ",124,1254,1.5,55,34,"Tracer","bronze",1,0,0,0,"attack","no"
"DeanAmbrose",317,1253,3.05,22,1,"Ana","bronze",0,0,0,1,"support","no"
"¼±ºñ",286,1253,2,60,1,"D.Va","bronze",0,0,1,0,"charge","no"
"tuter",215,1253,3.3,40,1,"McCree","bronze",1,0,0,0,"attack","no"
"HBB",175,1253,1.69,33,1,"Winston","bronze",0,0,1,0,"charge","no"
"Çàº¹ÇÑ¹Ù¹Ù¸®¸Ç",175,1253,1.03,30,1,"Mercy","bronze",0,0,0,1,"support","no"
"¼º±Ô¸ó",131,1253,1.48,40,1,"Genji","bronze",1,0,0,0,"attack","no"
"Nekali",100,1253,1.79,80,2,"Mercy","bronze",0,0,0,1,"support","no"
"¸¶¹ı¹ÙÁö",381,1253,2.92,40,2,"McCree","bronze",1,0,0,0,"attack","no"
"°õÅÁ",291,1253,2.55,36,1,"Mercy","bronze",0,0,0,1,"support","no"
"Fresh",249,1253,2.09,36,1,"Roadhog","bronze",0,0,1,0,"charge","no"
"±¹³»»ê²ÇÄ¡",203,1253,2.05,18,1,"Ana","bronze",0,0,0,1,"support","no"
"¾îµôµµ¸Á°¡",147,1253,1.73,50,1,"Genji","bronze",1,0,0,0,"attack","no"
"¾Æ³ö¶ÇÁ×Àº°Ü",106,1253,1.53,80,2,"Lucio","bronze",0,0,0,1,"support","no"
"Danger",160,1253,1.87,45,2,"Roadhog","bronze",0,0,1,0,"charge","no"
"¿À·»Áö",48,1253,1.65,50,1,"Junkrat","bronze",0,1,0,0,"defence","no"
"ÀÏº»",159,1253,1.35,55,2,"Lucio","bronze",0,0,0,1,"support","no"
"FOREVER",140,1253,1.72,62,2,"Reinhardt","bronze",0,0,1,0,"charge","no"
"Romeia",213,1253,2.43,62,2,"Genji","bronze",1,0,0,0,"attack","no"
"ÀÌ»óÇÑ¹ÙÁö",153,1253,2.75,43,2,"Winston","bronze",0,0,1,0,"charge","no"
"³ªÇ³ÀÌ",169,1253,2.81,21,2,"Mercy","bronze",0,0,0,1,"support","no"
"ºÏº¯µ¿´ëÇ¥¾ó±¼",58,1253,0.72,63,3,"Zarya","bronze",0,0,1,0,"charge","no"
"ÇÏÀÌ¾îÅ°µå",113,1253,2.02,25,2,"Reinhardt","bronze",0,0,1,0,"charge","no"
"¼Ò¶ó¹ÎÆ®ÃÊÄÚ",220,1253,0.99,41,3,"Doomfist","bronze",1,0,0,0,"attack","no"
"¾öÃ»³­¹ÙÁö",210,1253,1.66,79,3,"Zarya","bronze",0,0,1,0,"charge","no"
"¸Ş¸£½Ã",158,1253,2.72,47,3,"Pharah","bronze",1,0,0,0,"attack","no"
"¾ÆÂñÇÑºñ¹ĞÀÛÀü",120,1253,2.09,68,3,"Winston","bronze",0,0,1,0,"charge","no"
"°¨Àü",116,1253,1.53,47,2,"Lucio","bronze",0,0,0,1,"support","no"
"¼õÅ°",160,1253,1.57,42,3,"Zenyatta","bronze",0,0,0,1,"support","no"
"dicio",130,1253,1.34,48,3,"Lucio","bronze",0,0,0,1,"support","no"
"ÀåÈ£¿µ",106,1253,2.64,52,3,"D.Va","bronze",0,0,1,0,"charge","no"
"¾îµÒÀÇ½Ã·Ã",101,1253,2.88,38,3,"Mercy","bronze",0,0,0,1,"support","no"
"Airi",462,1253,1.62,57,3,"Reinhardt","bronze",0,0,1,0,"charge","no"
"Wkaals",184,1253,1.9,83,3,"Genji","bronze",1,0,0,0,"attack","no"
"»çÀÌ´Ù",204,1253,3.59,63,4,"Lucio","bronze",0,0,0,1,"support","no"
"zixxwixx",154,1253,1.07,25,4,"Sombra","bronze",1,0,0,0,"attack","no"
"µå¶ø´õºßÆ®",93,1253,2.62,38,4,"Reinhardt","bronze",0,0,1,0,"charge","no"
"ZIACO",101,1253,1.81,42,4,"McCree","bronze",1,0,0,0,"attack","no"
"µµ±úºñ",193,1253,0.93,50,4,"Winston","bronze",0,0,1,0,"charge","no"
"JGK",224,1253,2.75,50,4,"Genji","bronze",1,0,0,0,"attack","no"
"Èå±ÔÈå±Ô",134,1253,2.34,54,5,"Orisa","bronze",0,0,1,0,"charge","no"
"»Ñ¿¡¿¡¿¨",352,1253,1.96,37,5,"D.Va","bronze",0,0,1,0,"charge","no"
"»ßºö",137,1253,2.17,27,5,"Mercy","bronze",0,0,0,1,"support","no"
"¸¶ÀÎ·Î¸®",216,1253,1.56,52,5,"Tracer","bronze",1,0,0,0,"attack","no"
"±è¼öÈÆ",187,1253,0.55,64,5,"Junkrat","bronze",0,1,0,0,"defence","no"
"ak897",110,1253,1.94,44,6,"Reaper","bronze",1,0,0,0,"attack","no"
"»ì»ıºÎ",171,1253,1.35,57,6,"Lucio","bronze",0,0,0,1,"support","no"
"µ¶Ã¢Àûº°¸íÁş±â",109,1253,2.07,39,6,"Roadhog","bronze",0,0,1,0,"charge","no"
"´ç±Ù",562,1253,1.67,57,6,"Lucio","bronze",0,0,0,1,"support","no"
"KillaWhale",75,1253,1.67,44,7,"Hanzo","bronze",0,1,0,0,"defence","no"
"ÃÖÀç¿ø",179,1253,2.7,45,6,"Widowmaker","bronze",0,1,0,0,"defence","no"
"ÀÚ¶ó",344,1253,1.37,35,6,"Junkrat","bronze",0,1,0,0,"defence","no"
"¸ŞÀÌ¹ú·¹",152,1253,1.63,53,8,"Mercy","bronze",0,0,0,1,"support","no"
"ÀÌÂ°",233,1253,0.62,51,8,"Winston","bronze",0,0,1,0,"charge","no"
"ÀÀ±Ş",167,1253,2.14,48,8,"Ana","bronze",0,0,0,1,"support","no"
"ÀÀ±Ş",167,1253,1.5,48,8,"Ana","bronze",0,0,0,1,"support","no"
"·°½º",550,1253,1.83,52,7,"D.Va","bronze",0,0,1,0,"charge","no"
"¾Æ³ªÀåÀÎ",223,1253,2.21,47,8,"Mercy","bronze",0,0,0,1,"support","no"
"º´½ÅÈñ¼­",214,1253,1.88,58,8,"D.Va","bronze",0,0,1,0,"charge","no"
"½ºÆ¼Ä¡",362,1253,1.07,37,8,"Mercy","bronze",0,0,0,1,"support","no"
"ÇÕÁ×ÀÌ",311,1253,1.5,39,10,"Pharah","bronze",1,0,0,0,"attack","no"
"Àá½Ã¸¸¿ä",33,1253,2.55,48,9,"Mercy","bronze",0,0,0,1,"support","no"
"Çö¸íÇÑÈ£¶ûÀÌ",243,1253,1.15,33,9,"Ana","bronze",0,0,0,1,"support","no"
"¸¶Áö¸·°ÔÀÓ",130,1253,1.94,56,9,"Orisa","bronze",0,0,1,0,"charge","no"
"³­ÆøÃµ»ç",338,1253,1.15,38,9,"Genji","bronze",1,0,0,0,"attack","no"
"ÇÃ¶ûÅ©Åæ",122,1253,2.76,54,9,"D.Va","bronze",0,0,1,0,"charge","no"
"¼½½ºÀ¸Ãæ",40,1253,1.8,36,9,"Reinhardt","bronze",0,0,1,0,"charge","no"
"¸Ş·Õº¸ÀÌ",189,1253,1.25,25,10,"D.Va","bronze",0,0,1,0,"charge","no"
"³»¸¾ÀÌÁö",261,1253,1.72,39,10,"Mercy","bronze",0,0,0,1,"support","no"
"¹®ÁöÈÆ",185,1253,2.22,45,10,"McCree","bronze",1,0,0,0,"attack","no"
"Repairer",480,1253,0.71,49,10,"Lucio","bronze",0,0,0,1,"support","no"
"ÀÏÆÈÀÌ",110,1253,2.11,52,11,"McCree","bronze",1,0,0,0,"attack","no"
"hjyeon",129,1253,2.57,52,11,"Genji","bronze",1,0,0,0,"attack","no"
"ÇÑ±¹ÀÎ",138,1253,1.01,35,13,"Genji","bronze",1,0,0,0,"attack","no"
"wvwwvwwv",232,1253,1.91,45,13,"Zenyatta","bronze",0,0,0,1,"support","no"
"±Ù»çÇÑÁã",279,1253,1.77,51,12,"McCree","bronze",1,0,0,0,"attack","no"
"trace",219,1253,2.89,55,13,"Mei","bronze",0,1,0,0,"defence","no"
"È²Ãæ",624,1253,2.07,55,14,"Zenyatta","bronze",0,0,0,1,"support","no"
"¾ß¸©²Ã¸´ÇÑ¹ÙÁö",433,1253,2.33,35,15,"Hanzo","bronze",0,1,0,0,"defence","no"
"¾ÆÀÌ½º¹ÎÆ®",52,1253,2.42,49,16,"D.Va","bronze",0,0,1,0,"charge","no"
"°øÁÖ´Ô",316,1253,1.76,46,17,"Soldier: 76","bronze",1,0,0,0,"attack","no"
"Â÷¸£½Ã",501,1253,1.75,39,20,"Junkrat","bronze",0,1,0,0,"defence","no"
"Or7l",825,1253,2.47,44,21,"Winston","bronze",0,0,1,0,"charge","no"
"°Å´ëµµ³¢",253,1253,2.31,40,21,"Soldier: 76","bronze",1,0,0,0,"attack","no"
"°õ±¸ÀÌ",302,1253,2.68,59,22,"Hanzo","bronze",0,1,0,0,"defence","no"
"ÇÑÀÌ",263,1253,2.29,55,22,"D.Va","bronze",0,0,1,0,"charge","no"
"±è¸¶¿À",439,1253,1.24,52,24,"D.Va","bronze",0,0,1,0,"charge","no"
"Ä¡Å¸",461,1253,2.25,50,25,"Hanzo","bronze",0,1,0,0,"defence","no"
"ÃÌµü",134,1253,2.64,45,27,"McCree","bronze",1,0,0,0,"attack","no"
"Á¶´ŞºÀ°¢ÇÏ",334,1253,1.67,44,29,"Mercy","bronze",0,0,0,1,"support","no"
"·Îµå¿ÀºêÄ¡Å²",150,1253,2.01,42,31,"Ana","bronze",0,0,0,1,"support","no"
"¿ïºí¸®",212,1253,1.88,44,31,"Ana","bronze",0,0,0,1,"support","no"
"NEAT",756,1253,1.3,52,62,"Soldier: 76","bronze",1,0,0,0,"attack","no"
"JTBC",304,1253,2.91,47,105,"Lucio","bronze",0,0,0,1,"support","no"
"°³º¹Ä¡02",295,1252,2.4,50,1,"Junkrat","bronze",0,1,0,0,"defence","no"
"ÁøºñÅ¥",153,1252,3.34,60,1,"Soldier: 76","bronze",1,0,0,0,"attack","no"
"¸ÚÁø",149,1252,3.23,60,1,"D.Va","bronze",0,0,1,0,"charge","no"
"Rani",67,1252,1.59,30,1,"Genji","bronze",1,0,0,0,"attack","no"
"¾Æ¿¡¶¼¸£´®",66,1252,0.77,25,1,"Mercy","bronze",0,0,0,1,"support","no"
"¾ÆºüÀçÈë¸Ô¾î",173,1252,3.24,56,1,"Reinhardt","bronze",0,0,1,0,"charge","no"
"Â¯±¸",163,1252,3.35,64,1,"Reinhardt","bronze",0,0,1,0,"charge","no"
"·¹¾Ë¹äµµµÏ",139,1252,2.94,50,2,"Genji","bronze",1,0,0,0,"attack","no"
"ÃÊ·Ï",130,1252,3.49,82,1,"Junkrat","bronze",0,1,0,0,"defence","no"
"mate",127,1252,2.34,30,2,"D.Va","bronze",0,0,1,0,"charge","no"
"²¿¸¶½ºÅæ",110,1252,0.32,45,1,"Lucio","bronze",0,0,0,1,"support","no"
"jayoul",236,1252,0.61,0,1,"Pharah","bronze",1,0,0,0,"attack","no"
"°ÕÁö",143,1252,1.25,25,1,"Genji","bronze",1,0,0,0,"attack","no"
"jamal11",142,1252,2.79,67,2,"Soldier: 76","bronze",1,0,0,0,"attack","no"
"Àú½ºÆ¾¶ß¶Ç",81,1252,2.52,69,2,"Reaper","bronze",1,0,0,0,"attack","no"
"bansky01",360,1252,1.44,38,1,"Genji","bronze",1,0,0,0,"attack","no"
"mmmmmm",157,1252,1.98,38,2,"Lucio","bronze",0,0,0,1,"support","no"
"¹Ù¶÷ÀÇÁ¤·É",119,1252,2.55,36,2,"Junkrat","bronze",0,1,0,0,"defence","no"
"À¯È¿»ó",109,1252,2,57,2,"Mercy","bronze",0,0,0,1,"support","no"
"È²º´Àç",63,1252,1.21,0,2,"Genji","bronze",1,0,0,0,"attack","no"
"Áêµå",27,1252,1.84,38,2,"Reinhardt","bronze",0,0,1,0,"charge","no"
"°«ºó",134,1252,1.14,13,2,"Mercy","bronze",0,0,0,1,"support","no"
"°í±Ş´Ü",172,1252,1.76,40,2,"D.Va","bronze",0,0,1,0,"charge","no"
"Á¦¶óÅø",120,1252,1.7,65,2,"Tracer","bronze",1,0,0,0,"attack","no"
"¾Ë°¨ÀÚÄ¨²¿¸¶",187,1252,1.55,11,3,"Soldier: 76","bronze",1,0,0,0,"attack","no"
"±èÇöÁß",122,1252,1.99,44,3,"Zarya","bronze",0,0,1,0,"charge","no"
"Èú·¯Àª",195,1252,1.43,53,3,"Mercy","bronze",0,0,0,1,"support","no"
"ÇÑÁ¶¿Õ",50,1252,1.73,40,3,"Mercy","bronze",0,0,0,1,"support","no"
"Çì·ÕÀÌ",146,1252,1.54,50,3,"Junkrat","bronze",0,1,0,0,"defence","no"
"ÀçÇü¿ÉÇÏ",217,1252,2.16,48,3,"Ana","bronze",0,0,0,1,"support","no"
"´Ş·Á°¡´ÂºØ¾î",131,1252,2.24,48,4,"Soldier: 76","bronze",1,0,0,0,"attack","no"
"°ÕÁö",80,1252,2.49,48,4,"Reinhardt","bronze",0,0,1,0,"charge","no"
"¿©¿Õ",117,1252,1.62,50,4,"Junkrat","bronze",0,1,0,0,"defence","no"
"¿øÅõÈÅÅ±",76,1252,1.68,40,4,"Roadhog","bronze",0,0,1,0,"charge","no"
"¿¡¶ó¸ğ¸£°Ú´Ù",237,1252,1.94,48,4,"Reinhardt","bronze",0,0,1,0,"charge","no"
"½ÂÈ£ÇÏÆ®ÁöÀº",43,1252,2.23,32,4,"Mercy","bronze",0,0,0,1,"support","no"
"DestinyF",108,1252,1.04,39,4,"Mercy","bronze",0,0,0,1,"support","no"
"BT160912",160,1252,1.64,48,5,"Soldier: 76","bronze",1,0,0,0,"attack","no"
"±¸±ŞÂ÷",134,1252,2.23,33,5,"Soldier: 76","bronze",1,0,0,0,"attack","no"
"µ¶¼­°¡Ãë¹Ì",198,1252,2.15,59,5,"Lucio","bronze",0,0,0,1,"support","no"
"·ÕÁö",64,1252,2.84,59,5,"Ana","bronze",0,0,0,1,"support","no"
"ÀÌµı°×¿ÖÇØ",109,1252,2.48,44,5,"Ana","bronze",0,0,0,1,"support","no"
"³©±ø",41,1252,1.75,48,5,"Mercy","bronze",0,0,0,1,"support","no"
"°ÕÁö",147,1252,1.64,44,5,"Junkrat","bronze",0,1,0,0,"defence","no"
"¸Á°í³×ÀÌµå",35,1252,1.59,44,6,"Winston","bronze",0,0,1,0,"charge","no"
"Á´ÀÌÁ´Á´ÀÌ",153,1252,1.1,26,5,"Mercy","bronze",0,0,0,1,"support","no"
"¿µ°æ°øÁê",176,1252,4.05,44,6,"Reinhardt","bronze",0,0,1,0,"charge","no"
"ÇÏÀÌ¼¾ºüÀÌ",98,1252,0.47,34,6,"Ana","bronze",0,0,0,1,"support","no"
"xrader",258,1252,1.94,35,6,"Winston","bronze",0,0,1,0,"charge","no"
"¸¶Æ÷º¸¾È°ü",115,1252,2.74,55,7,"Roadhog","bronze",0,0,1,0,"charge","no"
"ÀÌ½ºÆ¼´Ï",197,1252,1.45,48,6,"Junkrat","bronze",0,1,0,0,"defence","no"
"ÀÓÇı¹Î",360,1252,1.81,48,7,"Ana","bronze",0,0,0,1,"support","no"
"¼ö´É¸ÁÄ£°í3",292,1252,2.4,50,8,"Reinhardt","bronze",0,0,1,0,"charge","no"
"ÀÓ¿ø¼·",72,1252,1.86,48,7,"Mercy","bronze",0,0,0,1,"support","no"
"KIMKAI",194,1252,2.85,44,8,"D.Va","bronze",0,0,1,0,"charge","no"
"³ª¸¶»ç¾ß",173,1252,1.87,52,9,"Junkrat","bronze",0,1,0,0,"defence","no"
"¹ÌÄî¹ÌÄîÀÎ",168,1252,2.8,53,10,"Ana","bronze",0,0,0,1,"support","no"
"Nellumi",72,1252,2.69,47,10,"Lucio","bronze",0,0,0,1,"support","no"
"¼Ò¸®¾ø´Â°Ë",259,1252,0.83,46,11,"Reinhardt","bronze",0,0,1,0,"charge","no"
"¼öÂğ",223,1252,2,39,12,"D.Va","bronze",0,0,1,0,"charge","no"
"ºñÁú¸®¾Æ",110,1252,2.61,51,12,"Ana","bronze",0,0,0,1,"support","no"
"¼öÂğ",259,1252,2,39,12,"Hanzo","bronze",0,1,0,0,"defence","no"
"ºñÁú¸®¾Æ",223,1252,2.61,51,12,"McCree","bronze",1,0,0,0,"attack","no"
"CRUZER",110,1252,3.1,49,13,"Reaper","bronze",1,0,0,0,"attack","no"
"¿À¾ß",212,1252,1.25,53,12,"Tracer","bronze",1,0,0,0,"attack","no"
"¸·°­ÇÑ¿¤ÇÁ",608,1252,0.76,50,13,"Sombra","bronze",1,0,0,0,"attack","no"
"ÀÏ»ïÀÌ»ç±è",152,1252,1.87,40,15,"Pharah","bronze",1,0,0,0,"attack","no"
